TotRmsAbvGrd,OpenPorchSF,MasVnrArea,OverallQual,1stFlrSF,HalfBath,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,LotFrontage,BsmtUnfSF,YrSold,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,WoodDeckSF,GarageArea,LotShape,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,LotConfig_2,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,HouseStyle_2,HouseStyle_3,RoofStyle_2,RoofStyle_3,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_2,MasVnrType_3,Foundation_2,Foundation_3,GarageType_2,GarageType_3,SalePrice
6,22,0.0,6,1314,0,9317,1314,2006,0,5,24,2,1,1314,78.0,1290,2007,2006.0,3,2,2006,0,3,0,440,2,3,4,1,6,3,3,4,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,176432
6,0,0.0,4,757,0,6000,1324,1936,567,6,672,1,0,672,50.0,0,2009,1936.0,7,1,1950,0,3,0,240,3,2,3,1,4,2,2,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,128000
7,0,206.0,7,1601,0,11880,1601,1978,0,5,704,2,1,1271,82.0,567,2009,1978.0,4,2,1978,0,3,0,478,2,2,4,1,5,2,2,3,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,157000
3,0,0.0,2,438,0,8400,438,1920,0,5,290,1,0,290,60.0,0,2009,1930.0,1,1,1950,0,1,0,246,3,2,3,1,3,2,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,60000
5,0,0.0,5,950,0,9758,950,1971,0,5,412,1,0,950,61.0,251,2007,1981.0,7,1,1971,0,3,0,280,2,2,3,1,4,2,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,119500
6,16,45.0,5,1134,0,7000,1134,1960,0,7,588,1,0,1010,70.0,422,2007,1960.0,4,1,2002,0,2,0,254,3,2,3,1,3,4,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,135000
6,0,0.0,6,1194,0,8910,1194,1959,0,6,655,1,1,655,79.0,0,2006,1954.0,7,2,1959,0,3,0,539,3,2,3,2,5,4,2,2,3,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,159500
6,0,304.0,5,630,1,2016,1302,1970,672,5,0,2,0,630,24.0,630,2007,1970.0,4,2,1970,0,3,0,440,3,2,3,1,1,2,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,106000
9,32,362.0,8,1500,1,12256,2622,1994,1122,5,1032,2,2,1463,98.0,431,2010,1994.0,4,2,1995,1,3,186,712,2,3,5,3,6,4,3,3,2,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,325000
6,244,0.0,7,1442,0,10357,1442,1990,0,5,738,2,1,910,114.0,172,2007,1990.0,5,2,1991,1,3,0,719,2,3,4,2,6,3,3,3,3,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,179900
9,100,0.0,7,887,1,23257,2021,2006,1134,5,0,2,1,868,168.0,868,2006,2006.0,9,2,2006,0,3,0,422,0,3,5,1,1,4,3,4,2,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,274725
7,185,42.0,8,1836,0,11362,1836,2004,0,5,1039,2,1,1836,107.0,797,2009,2004.0,3,3,2005,1,3,125,862,2,3,5,2,6,4,3,4,3,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,280000
8,69,660.0,7,1098,1,10480,1964,1976,866,6,403,2,1,803,80.0,400,2008,1976.0,9,2,1976,0,4,0,483,3,2,3,1,5,2,2,4,2,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,205000
5,0,0.0,5,816,0,7100,816,1957,0,7,708,1,0,816,73.0,108,2006,1957.0,7,1,1957,1,2,0,308,2,2,3,1,6,2,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,129900
6,18,0.0,5,1008,0,8923,1008,1953,0,7,643,1,0,1008,66.0,365,2007,1953.0,5,1,2006,1,2,0,240,3,2,3,1,4,3,3,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,134500
4,0,0.0,5,833,0,5400,833,1954,0,7,415,1,0,833,90.0,418,2006,1955.0,8,1,2000,0,2,0,326,3,2,3,1,3,4,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,117000
7,0,328.0,8,1734,0,12085,1734,2007,0,5,1004,2,1,1734,93.0,730,2007,2007.0,11,3,2007,1,3,0,928,3,3,5,1,6,4,4,4,2,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,318000
5,0,0.0,5,894,0,9764,894,1967,0,7,702,1,0,894,57.0,192,2008,1967.0,5,2,2003,1,3,0,450,2,2,3,1,4,4,3,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,130000
6,34,0.0,5,1021,0,13825,1601,1958,580,6,0,1,0,533,85.0,533,2008,1958.0,12,1,1987,0,3,280,300,3,2,3,1,1,2,2,0,2,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,140000
6,0,0.0,5,1040,0,7560,1040,1959,0,5,369,1,0,1040,70.0,671,2006,1959.0,7,1,1959,0,3,140,286,3,2,3,1,2,2,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,133700
6,22,0.0,6,1012,0,8263,1012,1920,0,5,0,1,1,1012,59.0,1012,2007,1920.0,5,1,1950,0,2,0,308,3,2,3,1,1,2,2,4,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,118400
7,20,196.0,7,1552,0,10084,1552,2005,0,5,24,2,0,1552,84.0,1528,2006,2005.0,7,3,2006,0,3,144,782,3,3,4,3,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,212900
5,0,0.0,4,1005,0,10434,1005,1955,0,5,0,1,1,1005,60.0,1005,2009,1977.0,11,2,1955,0,2,0,672,3,2,3,1,1,2,1,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,115000
7,20,130.0,7,1555,0,3684,1555,2007,0,5,0,2,1,1373,53.0,1373,2009,2007.0,6,3,2007,0,2,143,660,3,3,4,1,1,4,3,3,3,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,174000
7,36,0.0,7,1530,0,14572,1530,2004,0,5,1300,2,1,1530,182.0,230,2007,2004.0,11,3,2004,1,3,144,630,0,3,4,3,6,4,3,4,3,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,259000
8,48,0.0,7,847,1,11796,1959,2004,1112,5,0,2,1,847,59.0,847,2007,2004.0,7,2,2005,0,4,100,434,2,3,4,3,1,4,3,4,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,215000
4,0,180.0,5,936,0,7200,936,1980,0,5,936,1,0,936,60.0,0,2007,1980.0,8,2,1980,1,2,49,672,3,2,4,4,6,2,2,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,140000
7,44,0.0,4,1328,0,7804,1981,1928,653,3,622,2,2,1122,65.0,500,2009,1981.0,12,2,1950,1,4,431,576,3,2,3,1,4,2,3,3,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,135000
8,48,0.0,6,1178,0,9900,2210,1880,1032,4,0,2,0,1008,90.0,1008,2007,1930.0,5,1,1950,0,5,0,205,3,2,3,2,1,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,117500
8,155,0.0,8,1142,1,9828,2020,1995,878,5,584,2,1,1128,80.0,544,2009,1995.0,6,2,1995,0,3,0,466,2,3,4,1,6,4,3,3,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,239500
7,38,0.0,6,916,1,8773,1600,1997,684,5,0,2,1,916,57.0,916,2007,1997.0,8,2,1997,0,3,100,460,2,2,4,3,1,3,2,3,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,169000
5,128,0.0,6,986,0,6180,986,1926,0,5,0,1,1,960,60.0,960,2007,1926.0,5,1,1950,0,2,0,180,3,2,3,1,1,2,2,4,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,102000
6,0,0.0,6,1032,0,9600,1252,1950,220,5,280,1,0,1032,80.0,752,2008,1950.0,4,1,1950,0,3,0,288,3,2,3,1,4,2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,119000
6,0,0.0,5,1167,0,8731,1167,1920,0,5,645,1,1,915,98.0,270,2007,1972.0,5,2,1950,0,3,0,495,2,2,3,1,4,2,2,4,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,144000
4,0,0.0,5,952,0,7350,952,1951,0,7,852,1,0,952,60.0,100,2008,1988.0,6,2,1951,1,2,0,840,3,2,3,2,5,2,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,139000
11,144,340.0,8,1466,0,9965,2828,2006,1362,5,1150,3,1,1466,77.0,316,2007,2006.0,4,3,2007,1,4,125,1052,3,3,5,4,6,4,3,3,2,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,424870
5,0,0.0,4,672,0,12180,924,1941,252,4,348,1,0,672,60.0,324,2010,1941.0,7,1,1950,1,2,0,280,3,2,4,1,4,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,80000
8,0,0.0,5,1042,0,6240,1576,1928,534,6,0,1,1,1042,52.0,1042,2006,1928.0,8,1,1950,0,3,0,225,3,2,3,1,1,4,2,4,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,149000
7,0,0.0,7,860,1,12000,1564,1941,704,7,275,1,1,704,75.0,429,2009,1941.0,7,1,1950,0,3,0,234,3,2,3,1,3,4,1,4,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,174500
7,0,0.0,7,832,0,9000,1482,1920,650,9,624,1,0,650,50.0,26,2009,1930.0,7,2,1988,0,3,0,324,3,2,3,1,5,4,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,143000
4,0,0.0,6,932,0,8280,932,1950,0,5,0,1,1,932,57.0,932,2007,1950.0,11,1,1950,0,2,0,306,2,2,3,1,1,4,3,4,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,124000
6,140,132.0,5,1466,1,17755,1466,1959,0,4,176,1,2,1466,134.0,1290,2006,1959.0,11,2,1959,0,3,0,528,3,2,3,1,4,2,1,4,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,149900
6,0,0.0,6,1811,0,14115,1811,1956,0,7,296,1,1,1073,90.0,230,2006,1956.0,7,2,2004,0,2,0,470,2,2,3,1,5,4,4,4,3,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,230000
6,21,0.0,5,1437,0,10768,1437,1976,0,8,1157,2,1,1437,90.0,280,2007,1976.0,7,2,2004,1,3,0,528,2,3,4,4,5,2,3,2,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,218000
6,92,0.0,5,1265,0,9350,1265,1965,0,8,633,2,1,1219,85.0,586,2008,1965.0,10,2,1999,0,3,0,502,3,2,3,4,5,3,3,4,2,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,179900
6,62,166.0,7,1314,0,5001,1314,2007,0,5,904,2,1,1314,34.0,410,2009,2008.0,7,2,2008,1,2,172,626,2,3,4,1,6,4,3,4,2,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,230000
7,24,186.0,8,1580,0,11932,1580,2007,0,5,0,2,0,1580,92.0,1580,2008,2008.0,6,3,2008,0,3,0,830,3,3,4,1,1,4,3,0,2,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,235128
8,69,270.0,6,943,1,9120,1876,1974,933,6,442,2,1,901,76.0,459,2008,1974.0,7,2,1974,0,4,0,540,3,3,3,1,5,2,3,3,2,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,185000
7,0,0.0,6,855,1,2280,1456,1978,601,5,311,2,1,855,24.0,544,2010,1978.0,7,2,1978,0,3,26,440,3,2,4,1,5,1,2,3,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,146000
5,0,0.0,5,894,0,8724,894,1968,0,5,492,1,1,894,109.0,402,2007,1968.0,5,2,1968,0,3,0,450,3,2,4,1,4,3,2,1,3,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,129000
6,0,0.0,4,1258,2,12900,1258,1969,0,4,1198,0,0,1198,60.0,0,2008,1969.0,1,2,1969,2,0,120,400,3,2,4,3,6,2,2,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,108959
7,114,268.0,7,1502,0,9541,1502,2009,0,5,0,2,0,1502,79.0,1502,2009,2009.0,9,2,2009,0,3,0,644,2,3,4,1,1,4,3,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,233170
7,33,72.0,8,1694,0,10475,1694,2008,0,5,0,2,0,1694,64.0,1694,2010,2008.0,2,3,2008,0,3,160,776,2,3,4,3,1,4,3,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,245350
7,38,0.0,6,959,1,10852,1671,2000,712,5,786,2,1,959,58.0,173,2006,2000.0,2,2,2000,1,3,0,472,2,2,4,1,6,4,2,3,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,173000
7,0,0.0,6,1236,0,13728,2108,1935,872,7,626,2,2,1127,120.0,501,2008,1935.0,7,2,1986,0,4,0,540,3,2,3,1,3,4,3,3,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,235000
10,76,1378.0,10,1831,1,35760,3627,1995,1796,5,1387,3,1,1930,118.0,543,2006,1995.0,7,3,1996,1,4,361,807,2,3,5,4,6,4,3,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,625000
6,0,0.0,6,1118,0,9880,1118,1977,0,6,522,1,1,1096,76.0,574,2008,1977.0,7,1,1977,1,3,203,358,3,2,3,3,5,2,2,1,3,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,171000
6,0,0.0,6,1261,0,9120,1261,1958,0,6,662,1,1,1261,76.0,599,2008,1958.0,11,2,1958,1,3,0,433,3,2,3,1,5,4,2,3,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,163000
5,54,0.0,7,625,1,4017,1250,2006,625,5,0,2,0,625,35.0,625,2008,2006.0,3,2,2007,0,2,0,625,2,3,4,1,1,4,3,0,3,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,171900
9,0,0.0,6,1170,1,16560,2345,1932,1175,8,503,2,1,952,80.0,449,2006,1932.0,7,2,1950,0,4,0,360,2,2,4,1,3,2,2,4,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,239000
9,33,337.0,8,2129,1,10678,2872,1992,743,5,700,2,1,1683,85.0,983,2007,1992.0,4,2,2000,0,4,0,541,3,3,4,1,6,4,3,3,3,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,285000
5,0,0.0,5,923,0,6951,923,1984,0,5,658,1,0,876,37.0,218,2008,1984.0,10,1,1985,1,3,362,264,2,2,3,1,5,2,2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,119500
7,0,0.0,5,820,1,7681,1343,1921,523,6,0,1,1,731,54.0,731,2009,1921.0,7,1,1950,0,3,192,186,2,2,3,1,1,4,2,4,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,154900
5,53,186.0,8,1652,0,5587,1652,2008,0,5,1480,2,1,1600,64.0,120,2008,2008.0,11,2,2008,1,2,162,482,2,4,5,4,6,4,3,4,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,392500
10,78,0.0,10,2411,1,15623,4476,1996,2065,5,2096,3,2,2396,160.0,300,2007,1996.0,7,3,1996,1,4,171,813,2,3,5,3,6,4,4,3,3,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,745000
5,0,0.0,5,1130,0,10800,1130,1920,0,6,821,1,1,1120,60.0,299,2006,1970.0,6,2,1950,1,2,229,720,3,2,3,1,3,4,2,4,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,120000
5,263,226.0,5,1572,1,35133,1572,1963,0,4,1159,1,2,1572,50.0,413,2007,1963.0,5,3,1963,1,3,0,995,3,2,3,4,3,3,2,3,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,186700
7,0,0.0,5,949,0,9738,1221,1924,272,7,392,1,0,784,60.0,392,2006,1965.0,3,1,1950,1,4,0,392,3,2,3,1,4,3,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,104900
7,74,0.0,3,1014,0,10615,1699,1900,685,5,440,2,0,978,107.0,538,2009,1920.0,8,2,1970,1,3,0,420,2,2,2,2,4,2,2,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,95000
5,114,0.0,8,1624,0,12461,1624,1994,0,5,1456,2,1,1624,89.0,168,2006,1994.0,7,3,1995,1,2,0,757,3,3,4,1,6,4,3,2,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,262000
7,68,95.0,7,831,1,8935,1660,2002,829,5,0,2,0,831,68.0,831,2009,2002.0,7,2,2002,0,3,144,493,2,3,4,1,1,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,195000
7,60,0.0,7,1028,1,7500,1804,1999,776,5,0,2,1,994,60.0,994,2010,1999.0,6,2,1999,0,3,140,442,3,2,3,1,1,3,3,3,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,189000
5,0,456.0,8,764,1,2645,1441,1999,677,5,0,2,0,776,24.0,776,2007,1999.0,11,2,2000,0,2,206,492,3,3,4,1,1,4,3,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,174000
6,0,0.0,5,842,0,9600,1472,1925,630,8,0,1,0,702,60.0,702,2007,1925.0,7,1,1994,0,3,0,250,3,2,3,2,1,3,3,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,125000
7,36,143.0,6,663,1,9364,1352,1969,689,7,371,1,0,663,80.0,292,2010,1969.0,3,1,1969,0,4,379,299,3,2,3,1,5,2,2,0,3,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,158000
8,24,0.0,6,728,1,8029,1456,2005,728,5,0,2,0,728,51.0,728,2008,2005.0,7,2,2005,0,3,100,400,2,2,4,1,1,4,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,176000
9,17,0.0,7,879,1,14054,1863,2006,984,5,0,2,1,879,58.0,879,2006,2006.0,11,3,2006,0,4,100,660,2,3,4,3,1,4,3,4,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,219210
7,0,0.0,7,815,0,8850,1690,1916,875,6,0,1,1,815,65.0,815,2006,1916.0,7,1,1950,0,3,0,225,2,2,3,1,1,4,2,4,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,144000
6,0,0.0,7,1212,0,9100,1212,2001,0,5,0,2,0,1212,70.0,1212,2009,2001.0,6,2,2001,0,3,356,573,3,3,4,1,1,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,178000
6,82,51.0,4,1382,1,11235,1382,1963,0,5,547,1,1,1051,75.0,504,2006,1974.0,10,2,1979,0,3,0,459,3,2,3,1,3,3,2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,148000
5,0,0.0,4,864,0,9353,864,1970,0,5,0,1,0,864,71.0,864,2006,1972.0,7,1,1970,0,3,0,280,3,2,3,1,1,3,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,116050
6,36,0.0,7,866,1,10400,1779,1998,913,5,0,2,0,866,80.0,866,2009,1998.0,3,2,1998,0,3,198,546,3,2,4,3,1,4,3,0,2,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,197900
5,0,0.0,5,884,0,6000,1348,1925,464,8,0,1,1,884,50.0,884,2009,1960.0,5,1,1997,1,3,0,216,3,2,3,1,1,4,2,2,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,117000
6,234,171.0,7,1630,0,9750,1630,2000,0,5,0,2,1,1630,75.0,1630,2009,2000.0,10,2,2001,0,3,74,451,3,3,4,1,1,4,3,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,213000
6,88,0.0,5,1074,1,10140,1074,1975,0,6,788,1,0,1056,78.0,268,2006,1975.0,7,2,1975,1,3,0,495,3,2,4,1,5,4,2,0,2,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,153500
7,70,234.0,7,2196,0,14684,2196,1990,0,7,485,2,1,2158,90.0,1496,2009,1990.0,6,3,1991,0,3,84,701,2,3,4,2,5,3,3,3,2,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,271900
7,23,120.0,6,1700,0,9135,1700,2003,0,5,340,2,0,1682,70.0,1342,2006,2003.0,5,2,2003,1,3,192,544,3,3,4,3,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,200000
6,0,0.0,5,1283,0,7763,1283,1962,0,7,504,1,0,931,70.0,319,2008,1980.0,10,2,1980,1,3,0,506,3,2,3,1,3,2,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,140000
8,50,420.0,8,1660,0,10182,1660,2006,0,5,1220,2,1,1660,85.0,440,2006,2006.0,5,2,2006,1,3,322,500,2,3,5,2,6,4,3,4,2,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,290000
8,104,0.0,6,1055,1,11218,1845,1992,790,5,0,2,1,1055,70.0,1055,2010,1992.0,5,2,1992,0,3,635,462,3,3,4,1,1,4,3,3,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,189000
8,12,0.0,8,1080,0,12134,1752,1988,672,7,427,2,0,559,152.0,132,2010,1988.0,6,2,2005,0,4,325,492,2,3,4,3,6,3,2,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,164000
4,113,0.0,4,672,0,9340,672,1941,0,6,344,1,0,672,50.0,328,2009,1941.0,8,1,1950,1,2,0,234,3,2,3,1,3,2,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,113000
6,72,0.0,5,999,0,10205,999,1962,0,5,784,1,0,925,69.0,141,2006,1962.0,5,1,1962,1,3,150,300,2,2,3,3,4,2,2,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,134500
5,0,0.0,5,894,0,7094,894,1966,0,5,180,1,0,894,99.0,340,2007,1966.0,5,1,1966,0,3,0,384,2,2,3,1,3,2,2,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,125000
8,0,0.0,6,1318,0,8930,1902,1978,584,5,0,2,0,0,68.0,0,2010,1978.0,4,2,1978,0,4,0,539,3,2,0,0,0,2,2,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,112000
6,112,72.0,8,1314,0,8640,1314,2009,0,5,936,2,0,1300,72.0,364,2009,2009.0,9,2,2009,1,3,135,552,3,3,4,2,6,4,3,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,229456
5,0,0.0,5,912,0,7800,912,1964,0,5,312,1,0,912,66.0,0,2006,1964.0,11,1,1964,0,2,0,288,2,2,3,1,3,2,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,115000
